50542319615405466612272004753283612672,50542319615406675538091619382458318847,399516,PeaceWeb
50542319618738475096949537387948539904,50542319618739684022769152017123246079,399516,PeaceWeb
50542319648858861892648023275752914944,50542319648860070818467637904927621119,399516,PeaceWeb
50542319671546772749355768997463719936,50542319671547981675175383626638426111,399516,PeaceWeb
50542324681218103427876449949910564864,50542324760446265942140787543454515199,16604,HUNTEL.NET
50542334822424114179531276552710914048,50542334822426532031170505811060326399,54994,Meteverse Limited.
50542334822427740956990120440235032576,50542334822428949882809735069409738751,54994,Meteverse Limited.
50542334822430158808629349698584444928,50542334822433785586088193586108563455,54994,Meteverse Limited.
50542334822434994511907808215283269632,50542334822441039141005881361156800511,54994,Meteverse Limited.
50542334822448292695923569136205037568,50542334822450710547562798394554449919,54994,Meteverse Limited.
50542334822453128399202027652903862272,50542334822455546250841256911253274623,54994,Meteverse Limited.
50542334822732390263533006992260988928,50542334822733599189352621621435695103,54994,Meteverse Limited.
50542334822737225966811465508959813632,50542334822738434892631080138134519807,54994,Meteverse Limited.
50542344963627707079546873897161850880,50542345042855869593811211490705801215,18973,TAG Online Inc.
50542350039218135924194439858812354560,50542350039222971627472898375511179263,398962,CONTROLD INC.
50542350039251985847143649475704127488,50542350039254403698782878734053539839,398962,CONTROLD INC.
50542350039268910808618254284150013952,50542350039270119734437868913324720127,398962,CONTROLD INC.
50542350044150553268222126891613552640,50542350044152971119861356149962964991,42473,Anexia Cloud Solutions GmbH
50542350044156597897320200037487083520,50542350044157806823139814666661789695,42473,Anexia Cloud Solutions GmbH
50542350044157806823139814666661789696,50542350044159015748959429295836495871,398962,CONTROLD INC.
50542350044161433600598658554185908224,50542350044162642526418273183360614399,132335,LEAPSWITCH NETWORKS PRIVATE LIMITED
50542365246037310731217297844413136896,50542365325265473245481635437957087231,11722,"Westelcom Internet, Inc."
50542370316949196653956248899950739456,50542370317258681663777593968675520511,19740,"Sudjam, LLC"
50542370317258681663777593968675520512,50542370317568166673598939037400301567,396026,Deasil Networks
50542370318187136693241629174849863680,50542370318806106712884319312299425791,19740,"Sudjam, LLC"
50542375387242112557052509818038779904,50542375466470275071316847411582730239,40864,Targo Communications Inc.
50542385528446914382887721791664422912,50542385607675076897152059385208373247,11714,Network Nebraska
50542400740254117121640539752102887424,50542400819482279635904877345646837759,399274,Jasper County REMC
50542410881458918947475751725728530432,50542410960687081461740089319272480767,32270,"LD Telecommunications, Inc."
50542426093266121686228569686166994944,50542426172494284200492907279710945279,12067,ShawneeLink Corporation
50542456591156929520857022100991377408,50542456596108689677998543200587874303,13414,Twitter Inc.
50542461587482928076651811593856745472,50542461588720868115937191868755869695,21529,NOVVA INC
50542471728687729902487023567482388480,50542471748494770531053107965868376063,49791,Newserverlife LLC
50542492011097333554157447514733674496,50542492090325496068421785108277624831,31875,Jackson County Rural Electric Membership Corporation
50542497081700943392894668130721202176,50542497081703361244533897389070614527,22241,IC2NET
50542507222904536292910265475172139008,50542507302132698807174603068716089343,35986,Vyve Broadband
50542522434711739031663083435610603520,50542522513939901545927421029154553855,399055,"Southeast Network Specialists, LLC"
50542542717121342683333507382861889536,50542542796349505197597844976405839871,399228,SHING DIGITAL INC
50542547787723743596251113369674711040,50542547866951906110515450963218661375,36295,Florida High Speed Internet
50542552858326144509168719356487532544,50542552863277904666310240456084029439,3838,Ubinet Wireless
50542557928928545422086325343300354048,50542557940224748280565420351754862591,33392,Dauphin Telecom
50542557940224748280565420351754862592,50542557940379490785476092886117253119,36511,Dauphin Telecom Guadeloupe
50542557940379490785476092886117253120,50542557975699467531337098854332891135,33392,Dauphin Telecom
50542557975699467531337098854332891136,50542557975700676457156713483507597311,36511,Dauphin Telecom Guadeloupe
50542557975700676457156713483507597312,50542558008156707936350662936844304383,33392,Dauphin Telecom
50542568070133347247921537316925997056,50542568149361509762185874910469947391,7194,City of Burbank
50542578211338149073756749290551640064,50542578290566311588021086884095590399,393994,Brantford Hydro
50542583281940549986674355277364461568,50542583361168712500938692870908411903,399331,"Connect 2 First Internet, LLC"
50542588352542950899591961264177283072,50542589620193551127821362760880488447,27425,"IdeaTek Telcom, LLC"
50542598543265354296842384233767895040,50542598543266563222661998862942601215,7138,"Encompass Digital Media, Inc."
50542603564350153638344779224615747584,50542603643578316152609116818159697919,63033,S.W.I.F.T. Services LLC
50542608634952554551262385211428569088,50542608714180717065526722804972519423,54044,Chris Danielle Micro Solutions (CDMS) Inc.
50542613705554955464179991198241390592,50542613784783117978444328791785340927,26253,"South Central Communications, Inc."
50542628917363367128752423787854561280,50542628917364576054572038417029267455,15133,Edgecast Inc.
50542628917371829609489726192077504512,50542628917374247461128955450426916863,15133,Edgecast Inc.
50542628917379083164407413967125741568,50542628917381501016046643225475153919,15133,Edgecast Inc.
50542628917709119913162207731820527616,50542628917710328838981822360995233791,15133,Edgecast Inc.
50542628918328089932804897869270089728,50542628918329298858624512498444795903,15133,Edgecast Inc.
50542628918637574942626242937994870784,50542628918638783868445857567169576959,15133,Edgecast Inc.
50542628918947059952447588006719651840,50542628918948268878267202635894358015,15133,Edgecast Inc.
50542628937187332718793112994686435328,50542628937189750570432342253035847679,15133,Edgecast Inc.
50542628986686800402914104553030811648,50542628986688009328733719182205517823,14210,Edgecast Inc.
50542628986691636106192563069729636352,50542628986692845032012177698904342527,14210,Edgecast Inc.
50542654270374162767520839092743962624,50542654349602325281785176686287912959,15017,Malverne Union Free School District
50542659345928323837579966179153281024,50542659346237808847401311247878062079,26344,"Real Page, Inc."
50542664411578964593356051066369605632,50542664490807127107620388659913555967,31775,"Greenlight Networks, LLC"
50542669482181365506273657053182427136,50542669561409528020537994646726377471,53292,ManagedWay
50542684693988568245026475013620891648,50542684694337947806895102845110976511,46962,HRCOM
50542689764590969157944081000433713152,50542689843819131672208418593977663487,5723,Johns Hopkins University
50542699905795770983779292974059356160,50542699985023933498043630567603306495,53338,ITCI Corporation
50542715117602973722532110934497820672,50542715117604182648351725563672526847,209242,"Cloudflare London, LLC"
50542720188205374635449716921310642176,50542720267433537149714054514854592511,36813,"Hamilton County Communications, Inc"
50542725258807775548367322908123463680,50542725258812611251645781424822288383,54113,"Fastly, Inc."
50542730329410176461284928894936285184,50542730334361936618426449994532782079,32478,IT Vocal LLC
50542750611819780112955352842187571200,50542750616770331344277259312609361919,13213,UK-2 Limited
50542750616770331344277259312609361920,50542750651433861370087521638959546367,29854,"WestHost, Inc."
50542750651433861370087521638959546368,50542750651436279221726750897308958719,13213,UK-2 Limited
50542750651437488147546365526483664896,50542750651438697073365980155658371071,13213,UK-2 Limited
50542750651442323850824824043182489600,50542750651443532776644438672357195775,32780,"Hosting Services, Inc."
50542750656385621527229042738556043264,50542750661149998182330296316073082879,13213,UK-2 Limited
50542750661366395904041314938345488384,50542750666289141841512084937749037055,13213,UK-2 Limited
50542750671240901998653606037345533952,50542750676192662155795127136942030847,13213,UK-2 Limited
50542781035434185590460988763064500224,50542781114662348104725326356608450559,395075,Cooperative de cablodistribution de l'arriere-pays
50542786106036586503378594749877321728,50542786185264749017642932343421272063,398778,Aptitude Internet Solutions
50542791176638987416296200736690143232,50542791186542507730579242935883137023,30295,Smartt Inc.
50542791236060109301994453931848105984,50542791236061318227814068561022812159,30295,Smartt Inc.
50542791245963629616277496131041099776,50542791255867149930560538330234093567,30295,Smartt Inc.
50542801317843789242131412710315786240,50542801397071951756395750303859736575,16423,NETTOGO
50542821600253392893801836657567072256,50542821679481555408066174251111022591,63351,Southern Caribbean Fiber
50542836812060595632554654618005536768,50542836871481717518252907813163499519,399252,CVECFIBER
50542836888812878068248231661751238656,50542836891288758146818992211549487103,399252,CVECFIBER
50542841882662996545472260604818358272,50542841961891159059736598198362308607,20298,Waverly Utilities
50542852023867798371307472578444001280,50542852103095960885571810171987951615,18771,3ds Communications LLC
50542862165072600197142684552069644288,50542862165073809122962299181244350463,53334,"Total Uptime Technologies, LLC"
50542862165076226974601528439593762816,50542862165084689455338830843816706047,53334,"Total Uptime Technologies, LLC"
50542862165087107306978060102166118400,50542862165090734084436903989690236927,53334,"Total Uptime Technologies, LLC"
50542862165093151936076133248039649280,50542862165094360861895747877214355455,53334,"Total Uptime Technologies, LLC"
50542862165174149965990313402744963072,50542862165175358891809928031919669247,53334,"Total Uptime Technologies, LLC"
50542862165713330881538438014663917568,50542862165715748733177667273013329919,53334,"Total Uptime Technologies, LLC"
50542862244281419898293188078818295808,50542862244282628824112802707993001983,53334,"Total Uptime Technologies, LLC"
50542862244299553785587407516438888448,50542862244300762711407022145613594623,53334,"Total Uptime Technologies, LLC"
50542867235675001110060290538882465792,50542867314903163624324628132426416127,54853,Impact Internet
50542877376881011861715117141682814976,50542877376882220787534731770857521151,399266,Z Plus LLC
50542887518085813687550329115308457984,50542887518087022613369943744483164159,398810,MXroute LLC
50542902729891807500483532446572216320,50542902809119970014747870040116166655,46450,"Pilot Fiber, Inc."
50542912871412138965238162634796171264,50542912871413347891057777263970877439,16839,"SERVICENOW, INC."
50542912871431481778351996701591470080,50542912871432690704171611330766176255,16839,"SERVICENOW, INC."
50542912871444779962367757622513238016,50542912871445988888187372251687944191,16839,"SERVICENOW, INC."
50542912871464122775481591689308536832,50542912871465331701301206318483243007,16839,"SERVICENOW, INC."
50542912871483465588595425756103835648,50542912871484674514415040385278541823,16839,"SERVICENOW, INC."
50542912871522151214823093889694433280,50542912871523360140642708518869139455,16839,"SERVICENOW, INC."
50542912871560836841050762023285030912,50542912871562045766870376652459737087,16839,"SERVICENOW, INC."
50542912876377197306395444655314436096,50542912876378406232215059284489142271,16839,"SERVICENOW, INC."
50542912876396540119509278722109734912,50542912876397749045328893351284441087,16839,"SERVICENOW, INC."
50542912876415882932623112788905033728,50542912876417091858442727418079739903,16839,"SERVICENOW, INC."
50542912897422177974246909328599547904,50542912897423386900066523957774254079,16839,"SERVICENOW, INC."
50542912897441520787360743395394846720,50542912897442729713180358024569552895,16839,"SERVICENOW, INC."
50542923012301411152153956393823502336,50542923091529573666418293987367452671,53861,KGIX
50542928084451237114178287724260229120,50542928084760722123999632792985010175,399342,SOPHOS
50542933153506212977989168367449145344,50542933232734375492253505960993095679,19526,"Back 2 Roots, LLC"
50542938224108613890906774354261966848,50542938303336776405171111947805917183,397735,Netwire inc
50542953435915816629659592314700431360,50542953515143979143923929908244381695,40246,New Mexico State University
50542958506518217542577198301513252864,50542958585746380056841535895057203199,31915,Mojo Broadband
50542968647723019368412410275138895872,50542968726951181882676747868682846207,399307,Town of Sterling
50542973718325420281330016261951717376,50542973797553582795594353855495667711,13329,"Kansas Fiber Network, LLC"
50543004142249310768656997251553427456,50543004142250519694476611880728133631,396949,"Kamatera, Inc."
50543004142558795778478342320278208512,50543004142560004704297956949452914687,54913,"Kamatera, Inc."
50543004143487250807942377526452551680,50543004143488459733761992155627257855,396948,"Kamatera, Inc."
50543004144415705837406412732626894848,50543004144416914763226027361801601023,36007,"Kamatera, Inc."
50543004147820040945441208488599486464,50543004147821249871260823117774192639,36007,"Kamatera, Inc."
50543004148129525955262553557324267520,50543004148130734881082168186498973695,36007,"Kamatera, Inc."
50543004153081286112404074656920764416,50543004153082495038223689286095470591,36007,"Kamatera, Inc."
50543014283144627584670864156454289408,50543014362372790098935201749998239743,4906,Frontline Communications
50543024424349429410506076130079932416,50543024503577591924770413723623882751,394109,CFH CABLE INC
50543034639830633593464104597653028864,50543034644782393750605625697249525759,20365,Videotron Ltee
50543039636156632149258894090518396928,50543039715384794663523231684062347263,399493,Petit Jean Fiber
50543044706759033062176500077331218432,50543044785987195576440837670875168767,33582,Digicel St.Lucia Ltd
50543054847963834888011712050956861440,50543054927191997402276049644500811775,36001,Bertram Communications LLC
50543059918568653652568547296119095296,50543059918571071504207776554468507647,400097,National Wi-Fi
50543059918572280430027391183643213824,50543059918573489355847005812817919999,400097,National Wi-Fi
50543059918584369688223537475390275584,50543059918587996465682381362914394111,400097,National Wi-Fi
50543059918589205391501995992089100288,50543059918594041094780454508787924991,400097,National Wi-Fi
50543059918597667872239298396312043520,50543059918598876798058913025486749695,400097,National Wi-Fi
50543059934659456311639261611458297856,50543059934660665237458876240633004031,400097,National Wi-Fi
50543059934661874163278490869807710208,50543059934663083089098105498982416383,400097,National Wi-Fi
50543059935593955970201369963506171904,50543059935595164896020984592680878079,400097,National Wi-Fi
50543059936825851380388677092531765248,50543059936827060306208291721706471423,400097,National Wi-Fi
50543059936828269232027906350881177600,50543059936829478157847520980055883775,400097,National Wi-Fi
50543059936831896009486750238405296128,50543059936833104935306364867580002303,400097,National Wi-Fi
50543059937135336390210022161256546304,50543059937136545316029636790431252479,400097,National Wi-Fi
50543059938373276429495402436155670528,50543059938374485355315017065330376703,400097,National Wi-Fi
50543059942087096547351543260853043200,50543059942088305473171157890027749375,400097,National Wi-Fi
50543059943944006606279613673201729536,50543059943945215532099228302376435711,400097,National Wi-Fi
50543059947348341714314409429174321152,50543059947353177417592867945873145855,400097,National Wi-Fi
50543059947354386343412482575047852032,50543059947356804195051711833397264383,400097,National Wi-Fi
50543064989168636713846924024582504448,50543065068396799228111261618126454783,63393,BOOM NET
50543070059771037626764530011395325952,50543070059772246552584144640570032127,14618,"Amazon.com, Inc."
50543070059772246552584144640570032128,50543070059775873330042988528094150655,16509,"Amazon.com, Inc."
50543070059925780131675202545757716480,50543070060003151384130538812938911743,396982,Google LLC
50543070062246917705335290561193574400,50543070062248126631154905190368280575,14618,"Amazon.com, Inc."
50543070062248126631154905190368280576,50543070062251753408613749077892399103,16509,"Amazon.com, Inc."
50543070062401660210245963095555964928,50543070062556402715156635629918355455,396982,Google LLC
50543070069674557941047572210588319744,50543070069675766866867186839763025919,14618,"Amazon.com, Inc."
50543070069675766866867186839763025920,50543070069676975792686801468937732095,16509,"Amazon.com, Inc."
50543070069681811495965259985636556800,50543070069684229347604489243985969151,16509,"Amazon.com, Inc."
50543070069751929193502908477769515008,50543070069753138119322523106944221183,14618,"Amazon.com, Inc."
50543070069753138119322523106944221184,50543070069756764896781366994468339711,16509,"Amazon.com, Inc."
50543070069756764896781366994468339712,50543070069757973822600981623643045887,14618,"Amazon.com, Inc."
50543070069760391674240210881992458240,50543070069761600600059825511167164415,16509,"Amazon.com, Inc."
50543100483385443104270165932272254976,50543100483386652030089780561446961151,213035,Des Capital B.V.
50543105553987844017187771919085076480,50543105623313695142988681942610739199,394102,"NetFire, LLC"
50543105623313695142988681942610739200,50543105623314904068808296571785445375,400326,"NetFire, LLC"
50543105623314904068808296571785445376,50543105633216006531452109512629026815,394102,"NetFire, LLC"
50543120765795046755940589879523540992,50543120845023209270204927473067491327,27564,"CAPGEMINI AMERICA, INC."
50543130906999848581775801853149184000,50543132174650448810005203349852389375,7029,Windstream Communications LLC
50543135977602249494693407839962005504,50543136056830412008957745433505955839,11745,University System of New Hampshire
50543151189409452233446225800400470016,50543151268637614747710563393944420351,11448,Clearwave Communications
50543156260011853146363831787213291520,50543156339240015660628169380757241855,30666,Xchange Telecom Corp.
50543166401216654972199043760838934528,50543166406168415129340564860435431423,16696,iTel Networks Inc
50543166421023695600765128159224922112,50543166425975455757906649258821419007,16696,iTel Networks Inc
50543166440830736229331212557610909696,50543166445782496386472733657207406591,16696,iTel Networks Inc
50543171472085019565431868166087114752,50543171472086228491251482795261820927,399078,9STONE LLC
50543176542421456798034255734464577536,50543176542422665723853870363639283711,55045,TekTonic
50543176542422665723853870363639283712,50543176542423874649673484992813989887,396839,TekTonic
50543181613023857710951861721277399040,50543181692252020225216199314821349375,399203,TREPIC Networks LLC
50543191754228659536787073694903042048,50543191833456822051051411288446992383,3801,Mikrotec Internet Services
50543222177843065014292709615779971072,50543222257071227528557047209323921407,399571,SKYNET COMMUNICATIONS OF KENTUCKY LLC
50543232365335218621532843430555680768,50543232365336427547352458059730386943,26073,"Cofractal, Inc."
50543237389650267753045527576218435584,50543237468878430267309865169762385919,23118,Skyline Telephone
50543242460265966849978894483953025024,50543242460268384701618123742302437375,399521,BNS
50543242460490827052427215510448373760,50543242460492035978246830139623079935,399521,BNS
50543242460523468049556810498165440512,50543242460524676975376425127340146687,399521,BNS
50543242539479622254407856527400501248,50543242539480831180227471156575207423,399521,BNS
50543247530855069578880739549844078592,50543247610083232093145077143388028927,19116,"Washington Broadband, Inc."
50543257672059871404715951523469721600,50543257672353640378882306412923322367,13335,"Cloudflare, Inc."
50543257672353640378882306412923322368,50543257672354849304701921042098028543,395747,"Cloudflare, Inc."
50543257672354849304701921042098028544,50543257677011631561857472623066218495,13335,"Cloudflare, Inc."
50543257677321116571678817691790999552,50543257677630601581500162760515780607,132892,"Cloudflare, Inc."
50543257677630601581500162760515780608,50543257677631810507319777389690486783,13335,"Cloudflare, Inc."
50543257686909107247042441676385681408,50543257686911525098681670934735093759,13335,"Cloudflare, Inc."
50543257686912734024501285563909799936,50543257686992523128595851089440407551,13335,"Cloudflare, Inc."
50543257687009448090070455897886294016,50543257687011865941709685156235706367,13335,"Cloudflare, Inc."
50543257687234308292518776924381642752,50543257687235517218338391553556348927,13335,"Cloudflare, Inc."
50543257687239143995797235441080467456,50543257687240352921616850070255173631,13335,"Cloudflare, Inc."
50543257691866912033282035921855709184,50543257691914060140247006459669250047,13335,"Cloudflare, Inc."
50543257691918895843525464976368074752,50543257691920104769345079605542780927,13335,"Cloudflare, Inc."
50543257691924940472623538122241605632,50543257691941865434098142930687492095,13335,"Cloudflare, Inc."
50543257691951536840655059964085141504,50543257691956372543933518480783966207,13335,"Cloudflare, Inc."
50543257692727667216847651894246506496,50543257692737338623404568927644155903,13335,"Cloudflare, Inc."
50543257693056495039782831029766586368,50543257693066166446339748063164235775,13335,"Cloudflare, Inc."
50543257694033307102031451402929176576,50543257694034516027851066032103882751,13335,"Cloudflare, Inc."
50543257706722192504706599220645199872,50543257706723401430526213849819906047,13335,"Cloudflare, Inc."
50543257712776493009336662127573729280,50543257712795835822450496194369028095,13335,"Cloudflare, Inc."
50543257712815178635564330261164326912,50543257712834521448678164327959625727,13335,"Cloudflare, Inc."
50543257715581200910842601812892057600,50543257715600543723956435879687356415,13335,"Cloudflare, Inc."
50543257715832657481322444681230942208,50543257715852000294436278748026241023,13335,"Cloudflare, Inc."
50543257715871343107550112814821539840,50543257715890685920663946881616838655,13335,"Cloudflare, Inc."
50543257715948714360005449082002735104,50543257715987399986233117215593332735,13335,"Cloudflare, Inc."
50543257716857826576355650221381779456,50543257716896512202583318354972377087,13335,"Cloudflare, Inc."
50543257717147968773063161223311261696,50543257717167311586176995290106560511,13335,"Cloudflare, Inc."
50543257718559994130373048099368075264,50543257718579336943486882166163374079,13335,"Cloudflare, Inc."
50543257718908164766422061301683453952,50543257718927507579535895368478752767,13335,"Cloudflare, Inc."
50543257719681877290975423973495406592,50543257719701220104089258040290705407,13335,"Cloudflare, Inc."
50543257719836619795886096507857797120,50543257719855962608999930574653095935,13335,"Cloudflare, Inc."
50543257719894648235227598708243693568,50543257719913991048341432775038992383,13335,"Cloudflare, Inc."
50543257719972019487682934975424888832,50543257719986526597518310525521362943,13335,"Cloudflare, Inc."
50543257719996198004075227558919012352,50543257720010705113910603109015486463,13335,"Cloudflare, Inc."
50543257720030047927024437175810785280,50543257720049390740138271242606084095,13335,"Cloudflare, Inc."
50543257720455589815528786645307359232,50543257720474932628642620712102658047,13335,"Cloudflare, Inc."
50543257750978548909158944048288890880,50543257750979757834978558677463597055,13335,"Cloudflare, Inc."
50543262742662272317633557510282543104,50543262821890434831897895103826493439,399116,FibreTel Networks Ltd.
50543267813264673230551163497095364608,50543267892492835744815501090639314943,33218,"Belzoni Cable, LLC"
50543277954469475056386375470721007616,50543278033697637570650713064264957951,11430,Austin Bestline
50543283025071875969303981457533829120,50543283104300038483568319051077779455,399570,NFinity Broadband
50543288095674276882221587444346650624,50543288174902439396485925037890600959,26156,Verus Corporation
50543293166276677795139193431159472128,50543293245504840309403531024703422463,53823,Scio Mutual Telephone Association
50543298236879078708056799417972293632,50543298316107241222321137011516243967,13765,Nedelco Inc.
50543318519288682359727223365223579648,50543318524549927526690089533544857599,33154,DQE Communications LLC
50543318524549927526690089533544857600,50543318524859412536511434602269638655,18572,Beaver Valley Intermediate Unit #27
50543318524859412536511434602269638656,50543318598516844873991560958767529983,33154,DQE Communications LLC
50543343872300686924315253299287687168,50543343951528849438579590892831637503,31791,Region 16 Education Service Center
50543354013505488750150465272913330176,50543354018457248907291986372509827071,62814,"Zeta Broadband, Inc."
50543364154710290575985677246538973184,50543364233938453090250014840082923519,399598,"Local Network Solutions, Inc."
50543369225312691488903283233351794688,50543369304540854003167620826895745023,5650,"Frontier Communications of America, Inc."
50543374295915092401820889220164616192,50543374375143254916085226813708566527,399881,"WiFi Services Caribbean, Inc."
50543379366517493314738495206977437696,50543379445745655829002832800521388031,53893,"Earthwave Services, LLC"
50543384437119894227656101193790259200,50543384516348056741920438787334209535,33616,Co-Mo Comm Inc
50543389507722295140573707180603080704,50543389586950457654838044774147031039,5650,"Frontier Communications of America, Inc."
50543394578331949608409000942464139264,50543394578333158534228615571638845439,399077,Tcloudnet
50543394588537701377595700435333677056,50543394589446813593945901574712721407,399077,Tcloudnet
50543394589775641416881080710232801280,50543394590085126426702425778957582335,399077,Tcloudnet
50543394593489461534737221534930173952,50543394593798946544558566603654955007,399077,Tcloudnet
50543399648927096966408919154228723712,50543399728155259480673256747772674047,396362,"Leaseweb USA, Inc."
50543409790131898792244131127854366720,50543409869360061306508468721398317055,5650,"Frontier Communications of America, Inc."
50543414860734299705161737114667188224,50543414939962462219426074708211138559,399551,"Millennium Systems, Inc."
50543425001939101530996949088292831232,50543425081167264045261286681836781567,64227,CONSOLIDATED TELEPHONE COMPANY
50543440213746304269749767048731295744,50543440218698064426891288148327792639,209,"CenturyLink Communications, LLC"
50543440218698064426891288148327792640,50543440219317034446533978285777354751,19901,Brightspeed
50543440219317034446533978285777354752,50543440219936004466176668423226916863,209,"CenturyLink Communications, LLC"
50543440219936004466176668423226916864,50543440220554974485819358560676478975,19901,Brightspeed
50543440220554974485819358560676478976,50543440222411884544747428973025165311,209,"CenturyLink Communications, LLC"
50543440222411884544747428973025165312,50543440222721369554568774041749946367,19901,Brightspeed
50543440222721369554568774041749946368,50543440226125704662603569797722537983,209,"CenturyLink Communications, LLC"
50543440226125704662603569797722537984,50543440226744674682246259935172100095,19901,Brightspeed
50543440226744674682246259935172100096,50543440227363644701888950072621662207,209,"CenturyLink Communications, LLC"
50543440227363644701888950072621662208,50543440227982614721531640210071224319,19901,Brightspeed
50543440227982614721531640210071224320,50543440232315404859030471172218159103,209,"CenturyLink Communications, LLC"
50543440232315404859030471172218159104,50543440233553344898315851447117283327,19901,Brightspeed
50543440233553344898315851447117283328,50543440236029224976886611996915531775,209,"CenturyLink Communications, LLC"
50543440236029224976886611996915531776,50543440236648194996529302134365093887,19901,Brightspeed
50543440236648194996529302134365093888,50543440237886135035814682409264218111,209,"CenturyLink Communications, LLC"
50543440237886135035814682409264218112,50543440241599955153670823233961590783,19901,Brightspeed
50543440241599955153670823233961590784,50543440242218925173313513371411152895,209,"CenturyLink Communications, LLC"
50543440242218925173313513371411152896,50543440242528410183134858440135933951,19901,Brightspeed
50543440242528410183134858440135933952,50543440243147380202777548577585496063,209,"CenturyLink Communications, LLC"
50543440243147380202777548577585496064,50543440244075835232241583783759839231,19901,Brightspeed
50543440244075835232241583783759839232,50543440292974466784014104642275246079,209,"CenturyLink Communications, LLC"
50543445348740930038620981397093875712,50543445348760272851734815463889174527,215251,William Perry
50543450354951106095584979022356938752,50543450434179268609849316615900889087,63343,"Linear 1 Technologies, LLC"
50543455465167588265634753805941735424,50543455465172423968913212322640560127,54113,"Fastly, Inc."
50543460496155907921420190995982581760,50543460575384070435684528589526532095,13638,"Metalink Technologies, Inc."
50543480818179592830222783740005842944,50543480823131352987364304839602339839,32477,"Online Tech, LLC"
50543480837986633458788868138391830528,50543480842938393615930389237988327423,11115,"Online Tech, LLC"
50543485849167912486008220930046689280,50543485928396075000272558523590639615,6649,Hyak
50543501060975115224761038890485153792,50543501140203277739025376484029104127,3367,Xplore Inc.
50543526413987119789349068824549261312,50543526493215282303613406418093211647,7029,Windstream Communications LLC
50543531489541280859408195910958579712,50543531494493041016549717010555076607,395309,Reenigne
50543536555191921615184280798174904320,50543536634421293055268233020893560831,13335,"Cloudflare, Inc."
50543536634422501981087847650068267008,50543536634424919832727076908417679359,395747,"Cloudflare, Inc."
50543536634427337684366306166767091712,50543536634429755536005535425116504063,13335,"Cloudflare, Inc."
50543536634429755536005535425116504064,50543536634430964461825150054291210239,394536,"Cloudflare, Inc."
50543536634430964461825150054291210240,50543536634432173387644764683465916415,395747,"Cloudflare, Inc."
50543536634432173387644764683465916416,50543536634433382313464379312640622591,203898,Cloudflare Inc
50543536634433382313464379312640622592,50543536634434591239283993941815328767,139242,"Cloudflare Sydney, LLC"
50543536634434591239283993941815328768,50543536634435800165103608570990034943,203898,Cloudflare Inc
50543536634435800165103608570990034944,50543536634437009090923223200164741119,395747,"Cloudflare, Inc."
50543536634443053720021296346038272000,50543536634444262645840910975212978175,13335,"Cloudflare, Inc."
50543536713648246643712955985262804992,50543536713649455569532570614437511167,395747,"Cloudflare, Inc."
50543536792876409157977293578806755328,50543536792886080564534210612204404735,13335,"Cloudflare, Inc."
50543541625794322528101886784987725824,50543541705022485042366224378531676159,30530,Farmers Mutual Telephone Company
50543546696396723441019492771800547328,50543546775624885955283830365344497663,40165,"Voxology Carrier Services, Inc."
50543572054360488162749043805461151744,50543572059312248319890564905057648639,394344,"NetActuate, Inc"
50543577120011128918525128692677476352,50543577199239291432789466286221426687,399639,Lakeland Communications
50543582190613529831442734679490297856,50543582269841692345707072273034248191,6580,"Golden West Telecommunications Coop., Inc."
50543592331818331657277946653115940864,50543592411046494171542284246659891199,54579,Chariton Valley Telephone Corporation
50543632896637538960618794547618512896,50543632975865701474883132141162463231,11071,InfoWest
50543648108444741699371612508056977408,50543648187672904213635950101600927743,399675,GigaLinx Communications LLC.
50543663320870914457767120605945004032,50543663321180399467588465674669785087,29765,"DataChambers, LLC"
50543668390854345351042036455308263424,50543668470082507865306374048852213759,399821,LaGrange County Rural Electric Membership Corporation
50543673461456746263959642442121084928,50543673540684908778223980035665035263,22612,"Namecheap, Inc."
50543678532059147176877248428933906432,50543678611287309691141586022477856767,397836,Northcentral Electric Power Association
50543693743866349915630066389372370944,50543693823094512429894403982916321279,15830,Equinix (EMEA) Acquisition Enterprises B.V.
50543698819729995995510538544506470400,50543698820388860567200511444721336319,36263,"Amazon.com, Inc."
50543703885071151741465278362998013952,50543705152721751969694679859701219327,11525,Hancock Rural Telephone Corp.
50543708955673552654382884349810835456,50543709034901715168647221943354785791,399440,"Heartland Fiber, Inc."
50543714026275953567300490336623656960,50543714105504116081564827930167607295,32613,Leaseweb Canada Inc.
50543719096878354480218096323436478464,50543719176106516994482433916980428799,395561,Digicel St.Lucia Ltd
50543724167480755393135702310249299968,50543724172432515550277223409845796863,14576,Hosting Solution Ltd.
50543724241757157750258518804196753408,50543724246708917907400039903793250303,14576,Hosting Solution Ltd.
50543729306175903095847296562387484672,50543729306177112021666911191562190847,399606,"Imaging Bay, Inc."
50543729306179529873306140449911603200,50543729306180738799125755079086309375,399606,"Imaging Bay, Inc."
50543734308685557218970914283874942976,50543734308995042228792259352599724031,22379,Manifold Services Inc
50543734309304527238613604421324505088,50543734309923497258256294558774067199,22379,Manifold Services Inc
50543734313637317376112435383471439872,50543734318589077533253956483067936767,22379,Manifold Services Inc
50543734328492597847536998682260930560,50543734343347878318961561981050421247,22379,Manifold Services Inc
50543734348299638476103083080646918144,50543734358203158790386125279839911935,22379,Manifold Services Inc
50543734363154918947527646379436408832,50543734373058439261810688578629402623,22379,Manifold Services Inc
