2804:2d74::,2804:2d74:ffff:ffff:ffff:ffff:ffff:ffff,265283,IAGO NET TEL SERVICOS DE INTERNET EIRELI - EPP
2804:2d78::,2804:2d78:ffff:ffff:ffff:ffff:ffff:ffff,265285,DAILSON A.S.VIEIRA - ME
2804:2d80::,2804:2d80:ffff:ffff:ffff:ffff:ffff:ffff,262378,Compuservice Empreendimentos Ltda
2804:2d84::,2804:2d84:3803:ffff:ffff:ffff:ffff:ffff,265287,GIGANET TECNOLOGIA E TELECOMUNICACAO LTDA
2804:2d90::,2804:2d90:ffff:ffff:ffff:ffff:ffff:ffff,52682,AVATO TECNOLOGIA S.A
2804:2d94::,2804:2d94:ffff:ffff:ffff:ffff:ffff:ffff,265290,Uplink Telecom
2804:2d98::,2804:2d98:ffff:ffff:ffff:ffff:ffff:ffff,61579,Pgnet Provedor
2804:2d9c::,2804:2d9c:ffff:ffff:ffff:ffff:ffff:ffff,265292,AVA TELECOMUNICACOES LTDA
2804:2da0::,2804:2da0:ffff:ffff:ffff:ffff:ffff:ffff,265293,SPEEDMAX INTERNET BANDA LARGA
2804:2da4::,2804:2da4:51:ffff:ffff:ffff:ffff:ffff,265294,ACE COMERCIO E SERVICOS DE INFORMATICA LTDA - ME
2804:2da8::,2804:2da8:ffff:ffff:ffff:ffff:ffff:ffff,265295,Handrigo jose Antunes
2804:2dac::,2804:2dac:1fff:ffff:ffff:ffff:ffff:ffff,265296,Caetite Telecom Ltda
2804:2db4::,2804:2db4:ffff:ffff:ffff:ffff:ffff:ffff,265298,GR TELECOMUNICACOES LTDA ME
2804:2dbc::,2804:2dbc:ffff:ffff:ffff:ffff:ffff:ffff,265300,Rede Regional Telecom
2804:2dc4::,2804:2dc4:ffff:ffff:ffff:ffff:ffff:ffff,265302,SULCATEL COMERCIO DE TELEFONIA LTDA - ME
2804:2dc8::,2804:2dc8:ffff:ffff:ffff:ffff:ffff:ffff,265303,BRASIL TECPAR | AMIGO | AVATO
2804:2dd4::,2804:2dd4:ffff:ffff:ffff:ffff:ffff:ffff,265306,VOE INTERNET
2804:2dd8::,2804:2dd8:ffff:ffff:ffff:ffff:ffff:ffff,265307,PLANETY INTERNET SERVICOS E COMUNICACOES LTDA - ME
2804:2ddc::,2804:2ddc:ffff:ffff:ffff:ffff:ffff:ffff,265308,IDEAL LINS SERVICOS E COMERCIO LTDA - ME
2804:2de8::,2804:2de8:ffff:ffff:ffff:ffff:ffff:ffff,265311,Bezerra Speed Internet
2804:2dec::,2804:2dec:ffff:ffff:ffff:ffff:ffff:ffff,265312,Portal Conexao Ltda
2804:2df4::,2804:2df4:ffff:ffff:ffff:ffff:ffff:ffff,265314,Toolsoft Tecnologia Ltda
2804:2df8::,2804:2df8:ffff:ffff:ffff:ffff:ffff:ffff,265315,BINDNET RJ
2804:2e00::,2804:2e00:ffff:ffff:ffff:ffff:ffff:ffff,265317,TRIXNET SERVICOS DE TELEINFORMATICA LTDA
2804:2e08::,2804:2e08:18f8:ffff:ffff:ffff:ffff:ffff,265319,RS LEAL COMERCIO VAREJISTA DE MATERIAL DE INFORMAT
2804:2e0c::,2804:2e0c:ffff:ffff:ffff:ffff:ffff:ffff,263019,QUICKNET TELECOM LTDA
2804:2e10::,2804:2e10:ffff:ffff:ffff:ffff:ffff:ffff,265320,SATLINK TELECOM LTDA
2804:2e14::,2804:2e14:206:ffff:ffff:ffff:ffff:ffff,265321,iNetRadio Provedor de Acesso
2804:2e18::,2804:2e18:ffff:ffff:ffff:ffff:ffff:ffff,265323,F. S. da Silva Junior - ME
2804:2e1c:e840::,2804:2e1c:e846:ffff:ffff:ffff:ffff:ffff,265324,holnet internet provider
2804:2e20::,2804:2e20:ffff:ffff:ffff:ffff:ffff:ffff,265326,Netfacil Provedor Banda Larga
2804:2e28::,2804:2e28:ffff:ffff:ffff:ffff:ffff:ffff,265328,Master Net Informatica e Eventos Ltda
2804:2e2c::,2804:2e2c:ffff:ffff:ffff:ffff:ffff:ffff,265329,B.B. NET UP EIRELI -ME
2804:2e30::,2804:2e30:ffff:ffff:ffff:ffff:ffff:ffff,265330,Ponto a Ponto Telecomunicacoes
2804:2e34::,2804:2e34:ffff:ffff:ffff:ffff:ffff:ffff,265331,M. R. MELO ALEXANDRINO
2804:2e3c::,2804:2e3c:107f:ffff:ffff:ffff:ffff:ffff,265334,MULTIGLOBAL EIRELI
2804:2e40::,2804:2e40:ffff:ffff:ffff:ffff:ffff:ffff,262593,Mondax Internet Ltda
2804:2e44::,2804:2e44:ffff:ffff:ffff:ffff:ffff:ffff,265335,PLANETA NET TELECOM
2804:2e48::,2804:2e48:ffff:ffff:ffff:ffff:ffff:ffff,265336,ELneT Telecom
2804:2e4c::,2804:2e4c:ffff:ffff:ffff:ffff:ffff:ffff,265337,SYNDIGITAL TELECOMUNICACOES LTDA
2804:2e50::,2804:2e50:ffff:ffff:ffff:ffff:ffff:ffff,265338,SPEEDCONECT SERVICOS E TECNOLOGIA LTDA - ME
2804:2e54:3000::,2804:2e54:3000:ffff:ffff:ffff:ffff:ffff,265339,VERDANTE SERVICOS DE TELECOMUNICACOES LTDA
2804:2e58::,2804:2e58:ffff:ffff:ffff:ffff:ffff:ffff,265340,S.M.C Redes e Informatica LTDA
2804:2e60::,2804:2e60:ffff:ffff:ffff:ffff:ffff:ffff,265342,R DA SILVA SOUSA & CIA LTDA-ME
2804:2e68::,2804:2e68:ffff:ffff:ffff:ffff:ffff:ffff,265344,CURIO NET SERVICOS DE TELECOMUNICACOES LTDA
2804:2e70::,2804:2e70:ffff:ffff:ffff:ffff:ffff:ffff,265346,BLR Telecomunicacoes Ltda. - EPP
2804:2e78::,2804:2e78:ffff:ffff:ffff:ffff:ffff:ffff,28213,LCI Equipamentos de Informatica LTDA - LCI Telecom
2804:2e7c::,2804:2e7c:ffff:ffff:ffff:ffff:ffff:ffff,265348,INTERVIXTELECOM LTDA
2804:2e80:ff00::,2804:2e80:ffff:ffff:ffff:ffff:ffff:ffff,265349,LAN SOLUTIONS INFORMATICA LTDA.
2804:2e84::,2804:2e84:ffff:ffff:ffff:ffff:ffff:ffff,265350,EL Informatica Ltda ME
2804:2e90::,2804:2e90:ffff:ffff:ffff:ffff:ffff:ffff,52528,Rede Nets Ltda.
2804:2e94::,2804:2e94:ffff:ffff:ffff:ffff:ffff:ffff,52780,MAP Piumhi Ltda - ME
2804:2e98::,2804:2e98:ffff:ffff:ffff:ffff:ffff:ffff,265354,Microchip.Net Fibra Optica
2804:2e9c::,2804:2e9c:ffff:ffff:ffff:ffff:ffff:ffff,265355,L. T. SPECHT TELECOMUNICACOES ME
2804:2ea0::,2804:2ea0:ffff:ffff:ffff:ffff:ffff:ffff,265356,NET PLANETY INFOTELECOM LTDA ME
2804:2ea8::,2804:2ea8:ffff:ffff:ffff:ffff:ffff:ffff,262642,NETCELL TELECOM
2804:2eb4::,2804:2eb4:ffff:ffff:ffff:ffff:ffff:ffff,265360,Viananet Fibra
2804:2ebc::,2804:2ebc:ffff:ffff:ffff:ffff:ffff:ffff,265363,RV NET TELECOMUNICACOES LTDA
2804:2ec0::,2804:2ec0:ffff:ffff:ffff:ffff:ffff:ffff,265364,ITlink Telecom LTDA
2804:2ec4::,2804:2ec4:ffff:ffff:ffff:ffff:ffff:ffff,265365,GROUP SINTERCOM LTDA
2804:2ecc:e000::,2804:2ecc:ffff:ffff:ffff:ffff:ffff:ffff,265367,Paulo Cesar Cardozo da Mata ME
2804:2ed4::,2804:2ed4:ffff:ffff:ffff:ffff:ffff:ffff,265369,C-ComTelecom Servios Ltda-ME
2804:2ee0::,2804:2ee0:ffff:ffff:ffff:ffff:ffff:ffff,265372,AntenaSat NetCom
2804:2ee8::,2804:2ee8:ffff:ffff:ffff:ffff:ffff:ffff,262880,RADAR WISP LTDA
2804:2ef0::,2804:2ef0:ffff:ffff:ffff:ffff:ffff:ffff,264862,TRIANGULO NET MULTIMIDIA E TELECOMUNICACOES EIRELI
2804:2ef4:8300::,2804:2ef4:8303:ffff:ffff:ffff:ffff:ffff,264863,New Help Telecomunicacoes Ltda-Me
2804:2ef8::,2804:2ef8:ffff:ffff:ffff:ffff:ffff:ffff,52692,CARVALHO E SILVA LTDA
2804:2efc::,2804:2efc:ffff:ffff:ffff:ffff:ffff:ffff,264864,NVNET PROVEDOR DE INTERNET E SERVICOS LTDA ME
2804:2f00::,2804:2f00:ffff:ffff:ffff:ffff:ffff:ffff,264865,SUPER VIAS REDES INTEGRADAS LTDA.
2804:2f04::,2804:2f04:ffff:ffff:ffff:ffff:ffff:ffff,264866,Jurandir Vieira da Silva e CIA EIRELI
2804:2f08::,2804:2f08:ffff:ffff:ffff:ffff:ffff:ffff,264867,Click Telecomunicacao Ltda ME
2804:2f0c::,2804:2f0c:ffff:ffff:ffff:ffff:ffff:ffff,264868,SCTURBO INFORMATICA LTDA.
2804:2f10::,2804:2f10:ffff:ffff:ffff:ffff:ffff:ffff,264869,SPEED MAX TELECOMUNICACOES LTDA ME
2804:2f18::,2804:2f18:ffff:ffff:ffff:ffff:ffff:ffff,264871,INTERPOP TELECOM LTDA
2804:2f1c::,2804:2f1c:ffff:ffff:ffff:ffff:ffff:ffff,264872,Brothers Lan House Ltda Me
2804:2f24::,2804:2f24:ffff:ffff:ffff:ffff:ffff:ffff,264874,A G DOS SANTOS LIMA ME
2804:2f2c::,2804:2f2c:ffff:ffff:ffff:ffff:ffff:ffff,264876,5GTELECOM AZEVEDO INFORMATICA LTDA.
2804:2f30::,2804:2f30:ffff:ffff:ffff:ffff:ffff:ffff,53096,Bnet Telecomunicacoes Ltda
2804:2f38::,2804:2f38:ffff:ffff:ffff:ffff:ffff:ffff,264878,Innexa Tecnologias e Telecomunicacoes LTDA ME
2804:2f3c::,2804:2f3c:ffff:ffff:ffff:ffff:ffff:ffff,264879,Nova Internet e Tecnologia Ltda Me
2804:2f40::,2804:2f40:ffff:ffff:ffff:ffff:ffff:ffff,264880,RF Connect Provedor de Acesso LTDA
2804:2f44::,2804:2f44:ffff:ffff:ffff:ffff:ffff:ffff,264881,Rafael Tulio Moteiro Costa
2804:2f48::,2804:2f48:16:ffff:ffff:ffff:ffff:ffff,53052,MULTIVELOX SERVICOS DE PROVEDOR DE ACESSO A INTERN
2804:2f48:2097::,2804:2f48:20f1:ffff:ffff:ffff:ffff:ffff,53052,MULTIVELOX SERVICOS DE PROVEDOR DE ACESSO A INTERN
2804:2f48:4004::,2804:2f48:5108:ffff:ffff:ffff:ffff:ffff,53052,MULTIVELOX SERVICOS DE PROVEDOR DE ACESSO A INTERN
2804:2f4c::,2804:2f4c:ffff:ffff:ffff:ffff:ffff:ffff,264882,INFORIEJ - SERVICOS DE INFORMATICA LTDA - ME
2804:2f50::,2804:2f50:ffff:ffff:ffff:ffff:ffff:ffff,264883,DIGITEC ELETRONICA LTDA - ME
2804:2f58::,2804:2f58:ffff:ffff:ffff:ffff:ffff:ffff,264885,VIANET GRAO MOGOL EIRELI - ME
2804:2f5c::,2804:2f5c:ffff:ffff:ffff:ffff:ffff:ffff,264886,GD NET SOLUTION
2804:2f60::,2804:2f60:ffff:ffff:ffff:ffff:ffff:ffff,264887,VOAR TELECOM
2804:2f64::,2804:2f64:ffff:ffff:ffff:ffff:ffff:ffff,264888,Minas Online Provedor de Internet LTDA
2804:2f68::,2804:2f68:ffff:ffff:ffff:ffff:ffff:ffff,264889,Norte.com Telecomunicacoes LTDA ME
2804:2f6c::,2804:2f6c:ffff:ffff:ffff:ffff:ffff:ffff,264890,Ronaldo Pereira Pancielli - ME
2804:2f70::,2804:2f70:ffff:ffff:ffff:ffff:ffff:ffff,264891,PORTAL LINK TELECOM
2804:2f74::,2804:2f74:ffff:ffff:ffff:ffff:ffff:ffff,264892,Gente Telecom do Brasil Eireli ME
2804:2f7c::,2804:2f7c:6100:ffff:ffff:ffff:ffff:ffff,264894,DREAMNET PROVEDOR DE INTERNET LTDA - ME
2804:2f7c:8100::,2804:2f7c:ffff:ffff:ffff:ffff:ffff:ffff,264894,DREAMNET PROVEDOR DE INTERNET LTDA - ME
2804:2f88::,2804:2f88:ffff:ffff:ffff:ffff:ffff:ffff,264897,SKYMAX TELECOMUNICACOES LTDA ME
2804:2f8c::,2804:2f8c:ffff:ffff:ffff:ffff:ffff:ffff,264898,Intesys Informatica LTDA
2804:2f90::,2804:2f90:ffff:ffff:ffff:ffff:ffff:ffff,264899,R L COMERCIO MANUTENCAO REPRESENTACAO DE ELETRO-E
2804:2f94::,2804:2f94:ffff:ffff:ffff:ffff:ffff:ffff,264900,RJNET Telecomunicacoes Ltda ME
2804:2f98::,2804:2f98:90:ffff:ffff:ffff:ffff:ffff,264901,Ailon Rodrigo Oliveira Lima ME
2804:2f98:c090::,2804:2f98:ffff:ffff:ffff:ffff:ffff:ffff,264901,Ailon Rodrigo Oliveira Lima ME
2804:2f9c::,2804:2f9c:ffff:ffff:ffff:ffff:ffff:ffff,264902,Clesat Comunicacao e Manutencao em Eletro.LDTA ME
2804:2fa4::,2804:2fa4:ffff:ffff:ffff:ffff:ffff:ffff,52771,GIGA BYTE TELECOMUNICACOES LTDA
2804:2fb0::,2804:2fb0:ffff:ffff:ffff:ffff:ffff:ffff,264906,PLANET INTERNET
2804:2fb8::,2804:2fb8:ffff:ffff:ffff:ffff:ffff:ffff,264908,Ressoli Barbosa do Nascimento e Cia Ltda
2804:2fbc::,2804:2fbc:ffff:ffff:ffff:ffff:ffff:ffff,264909,BRConnect Telecomunicacoes LTDA
2804:2fc0::,2804:2fc0:ffff:ffff:ffff:ffff:ffff:ffff,264910,Alife LTDA.
2804:2fc4::,2804:2fc4:ffff:ffff:ffff:ffff:ffff:ffff,264911,POWERNET TELECOM
2804:2fc8::,2804:2fc8:ffff:ffff:ffff:ffff:ffff:ffff,262611,Ivr informatica ltda me
2804:2fcc::,2804:2fcc:ffff:ffff:ffff:ffff:ffff:ffff,264912,Alcantara e Oliveira Ltda Me
2804:2fd0::,2804:2fd0:ffff:ffff:ffff:ffff:ffff:ffff,264913,GOOFIBER TELECOM
2804:2fd8::,2804:2fd8:ffff:ffff:ffff:ffff:ffff:ffff,264915,BURITINET TELECOM EIRELI
2804:2fdc:1080::,2804:2fdc:1500:ffff:ffff:ffff:ffff:ffff,264917,PKNET PROVEDOR DE ACESSO A INTERNET LTDA - ME
2804:2fdc:6015::,2804:2fdc:6070:ffff:ffff:ffff:ffff:ffff,264917,PKNET PROVEDOR DE ACESSO A INTERNET LTDA - ME
2804:2fdc:8080::,2804:2fdc:8080:ffff:ffff:ffff:ffff:ffff,264917,PKNET PROVEDOR DE ACESSO A INTERNET LTDA - ME
2804:2fe0::,2804:2fe0:ffff:ffff:ffff:ffff:ffff:ffff,264918,technical solucoes em informatica ltda
2804:2fe4::,2804:2fe4:ffff:ffff:ffff:ffff:ffff:ffff,264919,Ultraceu Ltda
2804:2fe8::,2804:2fe8:ffff:ffff:ffff:ffff:ffff:ffff,264920,Shel Net Informatica Ltda
2804:2fec::,2804:2fec:ffff:ffff:ffff:ffff:ffff:ffff,52991,Tres Pontas Internet Ltda
2804:2ff0::,2804:2ff0:ffff:ffff:ffff:ffff:ffff:ffff,264921,LASER PROVEDOR DE INTERNET LTDA - ME
2804:2ff8::,2804:2ff8:ffff:ffff:ffff:ffff:ffff:ffff,264923,Junior e Bruno Pecas e Servicos em Informatica ltd
2804:2ffc::,2804:2ffc:ffff:ffff:ffff:ffff:ffff:ffff,264924,MEGA PROVEDOR DE INTERNET LTDA
2804:3004:8002::,2804:3004:8002:ffff:ffff:ffff:ffff:ffff,264926,BRASILINK SERVICOS EIRELI
2804:3008::,2804:3008:ffff:ffff:ffff:ffff:ffff:ffff,264927,Abenet Provedora de Acesso a Internet LTDA
2804:3014::,2804:3014:ffff:ffff:ffff:ffff:ffff:ffff,264929,TECNET TELECOM EIRELI ME
2804:3018::,2804:3018:ffff:ffff:ffff:ffff:ffff:ffff,263020,MEGA NET PROVEDOR INTERNET LTDA
2804:301c::,2804:301c:ffff:ffff:ffff:ffff:ffff:ffff,264930,Conecta UP
2804:3024::,2804:3024:ffff:ffff:ffff:ffff:ffff:ffff,264932,STAYNET SERVICOS DE INTERNET LTDA - ME
2804:3028::,2804:3028:ffff:ffff:ffff:ffff:ffff:ffff,264933,NTi Equipamentos para Escritorio LTDA.
2804:302c::,2804:302c:ffff:ffff:ffff:ffff:ffff:ffff,264934,VGP INTERNET LTDA - ME
2804:3030::,2804:3030:ffff:ffff:ffff:ffff:ffff:ffff,264935,CENTRALNET TELECOMUNICACOES LTDA - ME
2804:3034::,2804:3034:ffff:ffff:ffff:ffff:ffff:ffff,264936,FIBRA ONDA MAIS LTDA
2804:303c:c000::,2804:303c:ffff:ffff:ffff:ffff:ffff:ffff,264938,Online TELECOM
2804:3040::,2804:3040:ffff:ffff:ffff:ffff:ffff:ffff,264939,REALNET MG
2804:3044::,2804:3044:ffff:ffff:ffff:ffff:ffff:ffff,264940,InfoTelecom Banda Larga
2804:3048::,2804:3048:ffff:ffff:ffff:ffff:ffff:ffff,264941,Satcom Telecom Comercio e Servicos Ltda
2804:304c::,2804:304c:ffff:ffff:ffff:ffff:ffff:ffff,264942,ANDERSON ALCANTARA DOS DOS SANTOS EIRELI
2804:3050::,2804:3050:ffff:ffff:ffff:ffff:ffff:ffff,264943,VIARAPIDA TELECOMUNICACOES LTDA - ME
2804:3054::,2804:3054:ffff:ffff:ffff:ffff:ffff:ffff,264944,enzo servicos e comercio de telecomunicacoes ltda
2804:305c::,2804:305c:ffff:ffff:ffff:ffff:ffff:ffff,264946,PLANETA TURBO WI FI COMUNICACOES LTDA
2804:3060::,2804:3060:ffff:ffff:ffff:ffff:ffff:ffff,264947,LUIZ LIMA E CIA LTDA - ME
2804:3064::,2804:3064:ffff:ffff:ffff:ffff:ffff:ffff,264948,KONECTIVA TELECOMUNICACOES LTDA
2804:3068::,2804:3068:ffff:ffff:ffff:ffff:ffff:ffff,264949,REAL LINK PROVEDOR DE INTERNET EIRELI
2804:3074::,2804:3074:13e:ffff:ffff:ffff:ffff:ffff,264952,GSG TELECOM SERVICOS LTDA - ME
2804:3074:c000::,2804:3074:ffff:ffff:ffff:ffff:ffff:ffff,264952,GSG TELECOM SERVICOS LTDA - ME
2804:3078::,2804:3078:ffff:ffff:ffff:ffff:ffff:ffff,264953,INTEGRATO TELECOMUNICACOES LTDA - ME
2804:307c::,2804:307c:ffff:ffff:ffff:ffff:ffff:ffff,264954,Virtual Connect
2804:3080::,2804:3080:ffff:ffff:ffff:ffff:ffff:ffff,264955,A S Jacobi Informatica
2804:3084::,2804:3084:ffff:ffff:ffff:ffff:ffff:ffff,264956,Murillo Jorge Alteia ME
2804:3088::,2804:3088:ffff:ffff:ffff:ffff:ffff:ffff,264959,Torres Telecom
2804:308c::,2804:308c:ffff:ffff:ffff:ffff:ffff:ffff,264960,R L GUIMARAES TELECOMUNICACAO - ME
2804:3090::,2804:3090:ffff:ffff:ffff:ffff:ffff:ffff,264961,Aline de Oliveira Marin - ME
2804:3094::,2804:3094:ffff:ffff:ffff:ffff:ffff:ffff,264962,VOLTEC SERVICO DE AUTOMACAO TELECOM ...
2804:3098::,2804:3098:ffff:ffff:ffff:ffff:ffff:ffff,264963,LUMIAR TELECOMUNICACOES
2804:309c::,2804:309c:ffff:ffff:ffff:ffff:ffff:ffff,264964,REDE PLANETA INTERNET WIRELESS LTDA ME
2804:30a0::,2804:30a0:ffff:ffff:ffff:ffff:ffff:ffff,264965,R PARMIGIANI COMERCIO DE INFORMATICA LTDA
2804:30a8::,2804:30a8:ffff:ffff:ffff:ffff:ffff:ffff,264967,MONICA ADRIANA MELO FRANCA INFORMATICA EIRELI
2804:30ac::,2804:30ac:ffff:ffff:ffff:ffff:ffff:ffff,264968,NETWORK SOLUCOES INTERNET LTDA
2804:30b0::,2804:30b0:ffff:ffff:ffff:ffff:ffff:ffff,264969,FD CAVALCANTE DE LIMA ME
2804:30b4::,2804:30b4:ffff:ffff:ffff:ffff:ffff:ffff,264970,LIGIA TERESINHA POPINHAKI - ME
2804:30b8::,2804:30b8:ffff:ffff:ffff:ffff:ffff:ffff,28154,AR TELECOM PROVEDOR DE INTERNET LTDA
2804:30bc::,2804:30bc:ffff:ffff:ffff:ffff:ffff:ffff,52609,AVATO TECNOLOGIA S.A
2804:30c0::,2804:30c0:ffff:ffff:ffff:ffff:ffff:ffff,264972,Livecom Serv e com de equipamentos de inf
2804:30c4::,2804:30c4:ffff:ffff:ffff:ffff:ffff:ffff,264973,ZRL PROVEDOR DE INTERNET LTDA - ME
2804:30cc::,2804:30cc:ffff:ffff:ffff:ffff:ffff:ffff,263055,Pinhais Net Telecom Comercio e Servicos Ltda
2804:30d0::,2804:30d0:ffff:ffff:ffff:ffff:ffff:ffff,264974,TELECOM SCAE LTDA
2804:30d4::,2804:30d4:4010:ffff:ffff:ffff:ffff:ffff,264975,NETW TELECOMUNICACOES LTDA - ME
2804:30d8::,2804:30d8:ffff:ffff:ffff:ffff:ffff:ffff,264976,cyberline comunicacoes e servicos ltda me
2804:30e0::,2804:30e0:ffff:ffff:ffff:ffff:ffff:ffff,264978,severo e prado ltda
2804:30e4::,2804:30e4:ffff:ffff:ffff:ffff:ffff:ffff,262772,Amazonia Publicidade Ltda
2804:30e8::,2804:30e8:ffff:ffff:ffff:ffff:ffff:ffff,264980,MEGAENTER INTERNET
2804:30f0:100::,2804:30f0:2f0:ffff:ffff:ffff:ffff:ffff,264982,Rio Telecom LTDA
2804:30f4::,2804:30f4:ffff:ffff:ffff:ffff:ffff:ffff,264983,Conecta Solucoes LTDA-ME
2804:30f8::,2804:30f8:ffff:ffff:ffff:ffff:ffff:ffff,264984,CLICKIP PROVEDORES DE ACESSO LTDA
2804:30fc::,2804:30fc:ffff:ffff:ffff:ffff:ffff:ffff,263009,FORTE TELECOM LTDA.
2804:3100::,2804:3100:ffff:ffff:ffff:ffff:ffff:ffff,264986,INTERATIVA NETWORKS
2804:3104::,2804:3104:ffff:ffff:ffff:ffff:ffff:ffff,264987,RBR TELECOM SERVICOS DE TELEFONIA LIMITADA
2804:3108::,2804:3108:ffff:ffff:ffff:ffff:ffff:ffff,264988,aw provedor ltda me
2804:3110::,2804:3110:ffff:ffff:ffff:ffff:ffff:ffff,264990,WT INFORMATICA TELECOMUNICACOES LTDA - ME
2804:3114::,2804:3114:ffff:ffff:ffff:ffff:ffff:ffff,264991,BOMFIM E SOUSA LTDA
2804:3118::,2804:3118:ffff:ffff:ffff:ffff:ffff:ffff,264992,Visionet Fibra Ltda
2804:311c::,2804:311c:ffff:ffff:ffff:ffff:ffff:ffff,264993,NETLIDERES - PROVEDOR DE INTERNET EIRELI
2804:3124::,2804:3124:ffff:ffff:ffff:ffff:ffff:ffff,264996,SERVLINK TELECOM LTDA - ME
2804:3128::,2804:3128:ffff:ffff:ffff:ffff:ffff:ffff,264997,Direct Telecom Ltda
2804:312c::,2804:312c:ffff:ffff:ffff:ffff:ffff:ffff,264998,SQUID NET TELECOMUNICACOES LTDA ME
2804:3130::,2804:3130:ffff:ffff:ffff:ffff:ffff:ffff,264999,UMPLAY TELECOM
2804:3134::,2804:3134:ffff:ffff:ffff:ffff:ffff:ffff,52802,Linkmax Solucoes de Acesso a Internet Ltda
2804:3148::,2804:3148:ffff:ffff:ffff:ffff:ffff:ffff,265004,F.P.J. COMUNICACOES LTDA
2804:3154::,2804:3154:ffff:ffff:ffff:ffff:ffff:ffff,265007,Discovery Net
2804:3158::,2804:3158:ffff:ffff:ffff:ffff:ffff:ffff,265008,T F DA SILVA RAMOS TELECOMUNICACOES E SISTEMA EPP
2804:315c::,2804:315c:ffff:ffff:ffff:ffff:ffff:ffff,265009,OMEGA TELECOMUNICACAO LTDA
2804:3160::,2804:3160:ffff:ffff:ffff:ffff:ffff:ffff,265010,NEWS TELECOM LTDA
2804:3164::,2804:3164:ffff:ffff:ffff:ffff:ffff:ffff,265011,Infoway Telecom Araruna Ltda
2804:316c::,2804:316c:ffff:ffff:ffff:ffff:ffff:ffff,265014,GNA TELECOM LTDA - ME
2804:3170::,2804:3170:ffff:ffff:ffff:ffff:ffff:ffff,265015,R&R Virtual Informatica
2804:3174::,2804:3174:17e:ffff:ffff:ffff:ffff:ffff,265016,Atlanet Telecomunicacoes Ltda
2804:3174:8101::,2804:3174:817f:ffff:ffff:ffff:ffff:ffff,265016,Atlanet Telecomunicacoes Ltda
2804:3178::,2804:3178:ffff:ffff:ffff:ffff:ffff:ffff,265017,TUDO TELECOM SERVICOS DE INTERNET LTDA
2804:317c::,2804:317c:ffff:ffff:ffff:ffff:ffff:ffff,265018,DOMUS TELECOM
2804:3180::,2804:3180:ffff:ffff:ffff:ffff:ffff:ffff,265019,NEX TELECOM LTDA ME
2804:3184::,2804:3184:ffff:ffff:ffff:ffff:ffff:ffff,265021,CABONNET INTERNET LTDA
2804:318c::,2804:318c:ffff:ffff:ffff:ffff:ffff:ffff,265023,TMK ULTRA PROVEDOR SCM LTDA
2804:3190::,2804:3190:ffff:ffff:ffff:ffff:ffff:ffff,53097,Lizitec Telecomunicacoes Eireli
2804:31a0::,2804:31a0:ffff:ffff:ffff:ffff:ffff:ffff,265027,Planetsat.telecom Ltda
2804:31a4::,2804:31a4:2625:ffff:ffff:ffff:ffff:ffff,265028,Link Vida Telecom
2804:31a4:ff00::,2804:31a4:ffff:ffff:ffff:ffff:ffff:ffff,265028,Link Vida Telecom
2804:31a8::,2804:31a8:ffff:ffff:ffff:ffff:ffff:ffff,265029,GUTIERY E MARTINS LTDA
2804:31b4::,2804:31b4:ffff:ffff:ffff:ffff:ffff:ffff,265032,IRANET TELECOM
2804:31b8::,2804:31b8:ffff:ffff:ffff:ffff:ffff:ffff,265033,Tecnotec Bibarrense Informatica Ltda ME
2804:31c0::,2804:31c0:ffff:ffff:ffff:ffff:ffff:ffff,262438,VELOMAX TELECOM S/A
2804:31c4::,2804:31c4:ffff:ffff:ffff:ffff:ffff:ffff,265036,BMJnet Telecom
2804:31c8::,2804:31c8:ffff:ffff:ffff:ffff:ffff:ffff,265037,GLOBO ON NET EIRELI
2804:31cc::,2804:31cc:ffff:ffff:ffff:ffff:ffff:ffff,265038,TELFO SERVICO DE TELECOMUNICACOES LTDA
2804:31d4::,2804:31d4:ffff:ffff:ffff:ffff:ffff:ffff,53139,RDF Informatica Ltda
2804:31d8::,2804:31d8:ffff:ffff:ffff:ffff:ffff:ffff,265040,ALAN CHARLES ALVES LEITE ME
2804:31dc::,2804:31dc:ffff:ffff:ffff:ffff:ffff:ffff,265041,INFOTEL ENG. & TELECOM. SCM EIRELI
2804:31e4::,2804:31e4:ffff:ffff:ffff:ffff:ffff:ffff,265043,GPP SOLUCOES EM INFORMATICA
2804:31e8::,2804:31e8:ffff:ffff:ffff:ffff:ffff:ffff,265044,MY INTERNET
2804:31ec::,2804:31ec:ffff:ffff:ffff:ffff:ffff:ffff,265045,Johanes Kler Felema Comunicacoes ME
2804:31f0::,2804:31f0:10:ffff:ffff:ffff:ffff:ffff,265046,NET-MAIS INFORMATICA
2804:31f0:4010::,2804:31f0:bfff:ffff:ffff:ffff:ffff:ffff,265046,NET-MAIS INFORMATICA
2804:31fc::,2804:31fc:ffff:ffff:ffff:ffff:ffff:ffff,53022,BROSEGHINI LTDA EPP
2804:3200::,2804:3200:ffff:ffff:ffff:ffff:ffff:ffff,265050,S.O.S. TELECOM EIRELI ME
2804:3208::,2804:3208:ffff:ffff:ffff:ffff:ffff:ffff,265052,R N TELECOM LTDA
2804:320c::,2804:320c:ffff:ffff:ffff:ffff:ffff:ffff,265053,SYS3 Telecom
2804:3210::,2804:3210:fa:ffff:ffff:ffff:ffff:ffff,262779,Rede Exitus Ltda
